id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,name,rating,number_of_bedrooms,number_of_beds,number_of_baths,suburb,price_class,Longitude,Latitude
772618595579676288,148127822,Zijian And Ling,Melbourne,Entire home/apt,143,3,17,2023-08-12,2.26,2,35,17,Rental unit in Melbourne,4.65,1,2,1,Melbourne,medium,144.96186,-37.81176
780670526465264768,431039793,Yudo,Melbourne,Entire home/apt,143,2,20,2023-06-12,2.36,49,319,20,Rental unit in Melbourne,4.6,1,1,1,Melbourne,medium,144.96092,-37.81008
791113544113472640,446080599,Bedspoke,Melbourne,Entire home/apt,143,1,19,2023-08-15,2.3,77,326,19,Rental unit in West Melbourne,4.79,1,1,1,North Melbourne,medium,144.9486317,-37.808122
800577026390199680,279001183,MadeComfy,Melbourne,Entire home/apt,143,1,9,2023-09-01,1.19,250,294,9,Rental unit in Melbourne,4.89,Studio,1,1,Melbourne,medium,144.9621291,-37.8147259
813508093835052544,254627785,Kathy,Melbourne,Entire home/apt,143,1,24,2023-08-18,4.5,11,220,24,Rental unit in Melbourne,4.75,1,1,1,Melbourne,medium,144.961683071716,-37.8072872481331
837151322562305280,279001183,MadeComfy,Melbourne,Entire home/apt,143,1,4,2023-07-31,0.73,250,257,4,Rental unit in Parkville,5,1,1,1,Parkville,medium,144.952676,-37.795633
840153670224455040,140421118,Danny,Melbourne,Entire home/apt,143,2,22,2023-09-01,4.13,13,27,22,Condo in Southbank,4.77,2,2,2,Southbank,medium,144.962967715618,-37.823475401758
855628039913812608,72201704,Ben,Melbourne,Entire home/apt,143,1,22,2023-08-10,4.15,4,40,22,Rental unit in Melbourne,4.5,1,2,1,Melbourne,medium,144.955167555268,-37.8204379029529
857107724131672960,386705884,Yin-You,Melbourne,Entire home/apt,143,1,11,2023-08-20,2.41,2,42,11,Rental unit in Melbourne,4.91,1,1,1,Melbourne,medium,144.9591846,-37.8099071
894012170567556608,446080599,Bedspoke,Melbourne,Entire home/apt,143,1,5,2023-08-26,1.61,77,318,5,Condo in Melbourne,4.6,1,1,1,Melbourne,medium,144.9521608,-37.8141957
906288633756958720,262881675,Kevin,Melbourne,Entire home/apt,143,2,9,2023-08-25,3.46,8,55,9,Rental unit in Docklands,4.67,1,1,1,Docklands,medium,144.9382439,-37.8156528
933579403025765760,1739996,Paul & Dan,Melbourne,Entire home/apt,143,2,8,2023-08-27,5.33,98,140,8,Rental unit in Southbank,5,2,2,2,Southbank,medium,144.96860202952,-37.829192889426
3430420,4318585,Toby,Melbourne,Entire home/apt,142,2,439,2023-08-28,4.03,3,297,67,Rental unit in Southbank,4.57,2,5,1,Southbank,medium,144.9678,-37.82806
3566505,17956774,Miles,Melbourne,Entire home/apt,142,2,342,2023-08-27,3.13,1,0,12,Rental unit in Melbourne,4.62,1,1,1,Melbourne,medium,144.96725,-37.81097
11786495,4815084,Adrian,Melbourne,Entire home/apt,142,6,31,2023-07-28,0.35,1,0,5,Rental unit in Melbourne,4.74,Studio,1,1,Melbourne,medium,144.96947,-37.80791
15720016,101550557,Mits,Melbourne,Entire home/apt,142,5,54,2023-01-28,0.78,1,27,8,Rental unit in North Melbourne,4.93,1,2,1,North Melbourne,medium,144.95336,-37.80104
20685317,9198367,Nest-Apartments,Melbourne,Entire home/apt,142,1,117,2023-08-20,1.69,31,84,25,Rental unit in Melbourne,4.51,1,2,1,Docklands,medium,144.95279,-37.81671
22038343,10810140,Alex,Melbourne,Entire home/apt,142,3,265,2023-08-24,4.01,4,262,71,Rental unit in Melbourne,4.9,1,1,1,Melbourne,medium,144.96488,-37.81591
22361522,347595664,Alex,Melbourne,Entire home/apt,142,2,83,2023-06-11,1.2,31,303,10,Rental unit in West Melbourne,4.73,1,1,1,North Melbourne,medium,144.94937,-37.80982
24256164,162721037,Sub,Melbourne,Entire home/apt,142,1,86,2020-06-11,1.33,1,0,0,Rental unit in Carlton North,4.49,2,2,1,Carlton,medium,144.97086,-37.79406
31600901,34619398,Eduardo Luis,Melbourne,Entire home/apt,142,2,228,2023-08-27,4.05,9,313,60,Rental unit in Southbank,4.8,2,2,1,Southbank,medium,144.9618,-37.82391
36245901,139422447,Jas,Melbourne,Entire home/apt,142,1,151,2023-08-20,3.02,1,46,33,Rental unit in Southbank,4.72,1,1,1,Southbank,medium,144.95783,-37.82608
40075582,135947932,Meary,Melbourne,Entire home/apt,142,2,157,2023-08-16,3.41,11,92,45,Rental unit in Southbank,4.78,2,3,1,Southbank,medium,144.95555,-37.82735
46958938,58948076,Lily,Melbourne,Entire home/apt,142,6,26,2023-08-30,0.8,1,70,10,Condo in Southbank,4.77,1,2,1,Southbank,medium,144.96931,-37.82901
50333134,58393929,Alex,Melbourne,Entire home/apt,142,2,36,2023-08-20,1.36,20,236,23,Rental unit in Melbourne,4.64,2,2,1,Melbourne,medium,144.96506,-37.81884
50650868,409228497,Samantha,Melbourne,Entire home/apt,142,1,47,2023-08-24,2.24,11,313,18,Condo in Melbourne,4.53,Studio,1,1,Melbourne,medium,144.952972,-37.815674
587816308239685632,135947932,Meary,Melbourne,Entire home/apt,142,1,86,2023-09-03,4.9,11,112,61,Rental unit in Southbank,4.91,2,2,2,Southbank,medium,144.962128,-37.8255
598026296277263232,104431444,James,Melbourne,Entire home/apt,142,3,50,2023-08-20,2.99,47,170,37,Rental unit in Melbourne,4.78,1,2,1,Melbourne,medium,144.9692,-37.81528
644352038435099904,30900122,S&S,Melbourne,Entire home/apt,142,1,25,2023-08-20,1.69,46,352,17,Rental unit in Melbourne,4.24,1,2,1,Melbourne,medium,144.9547,-37.81759
664762478845236480,158100659,Nick,Melbourne,Entire home/apt,142,1,54,2023-08-27,4.97,18,79,54,Rental unit in Melbourne,4.54,2,3,1,Melbourne,medium,144.95488,-37.81752
669087438679740032,81582575,Welcome Rentals,Melbourne,Entire home/apt,142,2,56,2023-09-04,4.08,12,236,49,Vacation home in Melbourne,4.93,2,3,2,Docklands,medium,144.95244,-37.81711
752711230785672320,477181521,Sam,Melbourne,Entire home/apt,142,1,41,2023-08-31,4.05,38,140,41,Rental unit in Melbourne,4.76,2,5,1,Melbourne,medium,144.9604,-37.81192
767946200308413696,477181521,Sam,Melbourne,Entire home/apt,142,1,45,2023-08-27,8.23,38,129,45,Rental unit in Melbourne,4.73,2,4,1,Melbourne,medium,144.9534241,-37.8152592
799094049813762432,443187709,Sean,Melbourne,Entire home/apt,142,2,37,2023-08-21,5.34,2,81,37,Rental unit in Melbourne,4.86,1,1,1,Melbourne,medium,144.953092655388,-37.8159720522753
867211642462528640,290250033,LaVie,Melbourne,Entire home/apt,142,1,4,2023-08-20,0.88,19,46,4,Rental unit in Melbourne,4,1,1,1,Melbourne,medium,144.9597639,-37.8110521
872890386293942400,469180461,Alex,Melbourne,Entire home/apt,142,1,15,2023-08-24,3.49,11,1,15,Rental unit in Southbank,4.93,1,1,1,Southbank,medium,144.96344,-37.82558
912589946151196672,193368830,Justin,Melbourne,Entire home/apt,142,2,12,2023-08-20,4.5,52,56,12,Rental unit in Southbank,4.58,2,2,2,Southbank,medium,144.9647,-37.82165
914186449166531840,520111045,Amily,Melbourne,Entire home/apt,142,1,11,2023-08-29,5.16,6,23,11,Rental unit in West Melbourne,4.82,2,3,2,North Melbourne,medium,144.950406858467,-37.8112731835062
935737066874385280,486148939,Ye,Melbourne,Entire home/apt,142,1,7,2023-08-29,4.88,11,134,7,Rental unit in Melbourne,5,2,2,1,Melbourne,medium,144.9591846,-37.8099071
933943854823026560,447673207,Lily,Melbourne,Entire home/apt,142,1,4,2023-08-20,2.61,37,69,4,Condo in Southbank,4.5,2,2,2,Southbank,medium,144.96425,-37.82464
943242124734386944,527790556,Hestia,Melbourne,Entire home/apt,142,2,3,2023-08-12,2.43,1,81,3,Rental unit in Melbourne,5,2,2,1,Melbourne,medium,144.953672051318,-37.8149053019695
6481468,461853213,Eduardo,Melbourne,Entire home/apt,141,2,150,2023-08-27,1.5,61,331,33,Rental unit in Melbourne,4.61,1,1,1,Melbourne,medium,144.9565,-37.82098
9612810,49735767,Simon,Melbourne,Entire home/apt,141,2,135,2023-07-04,1.44,2,184,11,Rental unit in Melbourne,4.75,1,2,1,Melbourne,medium,144.95325,-37.81625
9440938,30900122,S&S,Melbourne,Entire home/apt,141,1,359,2023-03-16,3.78,46,362,3,Rental unit in Melbourne,4.78,1,1,1,Melbourne,medium,144.95303,-37.81562
22086927,347595664,Alex,Melbourne,Entire home/apt,141,3,76,2023-08-21,1.1,31,315,19,Rental unit in Southbank,4.69,1,1,1,Southbank,medium,144.95823,-37.82624
29899555,40455436,S&S,Melbourne,Entire home/apt,141,1,3,2022-09-25,0.05,34,70,1,Rental unit in Melbourne,4,1,2,1,Melbourne,medium,144.95543,-37.81838
30911396,184014673,Catherine & Patrick,Melbourne,Entire home/apt,141,2,134,2023-07-07,2.42,2,32,43,Rental unit in Southbank,4.93,1,2,1,Southbank,medium,144.96311,-37.82383
31076871,477181521,Sam,Melbourne,Entire home/apt,141,1,100,2023-09-01,1.78,38,119,61,Condo in Melbourne,4.64,2,5,1,Melbourne,medium,144.95298,-37.81419
31634037,193368830,Justin,Melbourne,Entire home/apt,141,2,18,2023-08-06,0.32,52,49,9,Rental unit in Melbourne,4.67,2,2,2,Melbourne,medium,144.95273,-37.81408
46741227,377143434,Scape,Melbourne,Entire home/apt,141,3,11,2022-01-21,0.34,5,0,0,Rental unit in Melbourne,4.73,1,1,1,Melbourne,medium,144.96387,-37.81033
48986790,392306676,Rodelia,Melbourne,Entire home/apt,141,1,7,2022-07-18,0.24,69,345,0,Rental unit in Carlton,3.57,2,2,1,Carlton,medium,144.96401,-37.80641
606772056580725376,454631956,Sebastian And Jamie,Melbourne,Entire home/apt,141,3,84,2023-08-20,5.09,1,49,57,Rental unit in Southbank,4.69,2,2,1,Southbank,medium,144.95967,-37.82322
691996658579852544,254627785,Kathy,Melbourne,Entire home/apt,141,1,47,2023-08-20,3.63,11,168,42,Condo in Melbourne,4.53,2,5,1,Melbourne,medium,144.95483,-37.81589
693144067930485888,158100659,Nick,Melbourne,Entire home/apt,141,1,62,2023-08-20,4.87,18,145,57,Rental unit in Melbourne,4.66,2,4,1,Melbourne,medium,144.95449,-37.81592
698686950447323136,67533786,Tricia,Melbourne,Entire home/apt,141,2,38,2023-08-24,3.11,60,310,37,Rental unit in Melbourne,4.66,2,3,1,Melbourne,medium,144.9660795,-37.8165594
705302914057531392,477469573,Phillip And Bree,Melbourne,Entire home/apt,141,3,42,2023-08-19,3.57,1,47,42,Rental unit in Melbourne,4.93,Studio,1,1,Melbourne,medium,144.95425,-37.81802
709723377247901184,343442154,Advante Homes,Melbourne,Entire home/apt,141,1,20,2023-08-03,1.98,154,161,20,Rental unit in Carlton,4.3,2,3,1,Carlton,medium,144.9644247,-37.8027986
717653142680482688,229484777,Sherry,Melbourne,Entire home/apt,141,3,43,2023-08-27,3.79,8,61,43,Rental unit in Southbank,4.7,1,1,1,Southbank,medium,144.96191,-37.82629
773048486616929152,382384057,360 (Hidden By Airbnb),Melbourne,Entire home/apt,141,3,53,2023-08-22,5.98,15,12,53,Home in Docklands,4.91,2,3,1,Docklands,medium,144.9522,-37.82028
780677645106684928,22630928,Next Level,Melbourne,Entire home/apt,141,5,4,2023-05-21,0.53,62,269,4,Rental unit in Carlton,3.75,1,1,1,Carlton,medium,144.964894808201,-37.7967160373144
780757622208161024,22630928,Next Level,Melbourne,Entire home/apt,141,5,5,2023-08-05,0.79,62,263,5,Rental unit in Carlton,4.6,1,1,1,Carlton,medium,144.967047370223,-37.7967962601758
805313860397282560,486148939,Ye,Melbourne,Entire home/apt,141,1,33,2023-09-01,4.44,11,161,33,Rental unit in Melbourne,4.94,2,2,1,Melbourne,medium,144.9591846,-37.8099071
826316832047915008,134834111,Lulu,Melbourne,Entire home/apt,141,1,16,2023-08-18,2.38,17,13,16,Rental unit in Southbank,4.63,1,1,1,Southbank,medium,144.959333762527,-37.8278376201933
833649012681846528,69874002,Tim,Melbourne,Entire home/apt,141,1,6,2023-07-08,0.99,3,324,6,Rental unit in Docklands,4.83,1,1,1,Southbank,medium,144.938776593522,-37.823869528214
863222237492563840,1739996,Paul & Dan,Melbourne,Entire home/apt,141,2,27,2023-09-03,5.7,98,117,27,Rental unit in Southbank,4.93,2,2,2,Southbank,medium,144.966794316024,-37.8309497309633
896186146465812480,155078819,Fei,Melbourne,Entire home/apt,141,3,10,2023-09-03,3.13,1,149,10,Rental unit in Docklands,5,1,2,1,Docklands,medium,144.941173375052,-37.8123292868054
924469059292329216,519753539,Fan,Melbourne,Entire home/apt,141,1,7,2023-08-09,3.18,5,74,7,Rental unit in Melbourne,5,1,2,1,Docklands,medium,144.952106305742,-37.8152624737063
1945153,4357497,Sotir,Melbourne,Entire home/apt,140,5,5,2022-09-12,0.37,1,0,1,Townhouse in Melbourne,5,3,4,2,North Melbourne,medium,144.93986,-37.79334
1747852,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,251,2023-08-20,2.1,31,82,33,Rental unit in Melbourne,4.49,2,4,1,Melbourne,medium,144.96617,-37.80808
2413411,12298592,Kevin,Melbourne,Private room,140,2,117,2023-08-28,1.03,1,349,17,Home in Kensington,4.78,2,2,1,Kensington (Vic.),medium,144.92976,-37.79117
3125217,15874351,Donna,Melbourne,Entire home/apt,140,1,484,2020-03-17,4.3,1,0,0,Rental unit in Melbourne,4.97,1,1,1,Melbourne,medium,144.96679,-37.8142
4788035,24682148,Stefan,Melbourne,Entire home/apt,140,2,8,2016-08-27,0.08,1,0,0,Rental unit in Melbourne,4.88,1,1,1,Melbourne,medium,144.95469,-37.81619
6820141,31634799,Mark,Melbourne,Entire home/apt,140,4,179,2021-08-30,1.8,12,0,0,Rental unit in South Yarra,4.85,1,1,1,South Yarra - West,medium,144.97939,-37.83686
10478800,8668033,Maisonnets,Melbourne,Entire home/apt,140,3,156,2023-06-28,1.73,1,136,24,Rental unit in Melbourne,4.76,1,2,1,Melbourne,medium,144.9535,-37.81567
11656757,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,197,2023-08-14,2.23,31,89,30,Rental unit in Melbourne,4.61,2,2,2,Docklands,medium,144.95203,-37.81492
13451265,9708423,Oliver,Melbourne,Entire home/apt,140,4,105,2023-09-04,1.2,2,237,33,Rental unit in Fitzroy,4.51,2,3,1,Carlton,medium,144.97344,-37.80077
13817665,192794690,Rose,Melbourne,Entire home/apt,140,1,258,2023-07-30,2.96,7,163,18,Rental unit in West Melbourne,4.67,1,1,1,North Melbourne,medium,144.95009,-37.8105
15604765,16117181,Sally-Ann,Melbourne,Entire home/apt,140,2,90,2020-12-25,1.11,1,0,0,Rental unit in Parkville,5,2,3,1,Parkville,medium,144.96489,-37.79471
17109134,39861979,Kerrin,Melbourne,Entire home/apt,140,1,11,2019-09-07,0.14,1,0,0,Loft in Kensington,5,2,3,2,Kensington (Vic.),medium,144.93502,-37.79821
17126676,99285161,Thanh Chung,Melbourne,Entire home/apt,140,4,383,2023-09-01,4.83,1,158,62,Rental unit in Melbourne,4.93,2,2,1,Melbourne,medium,144.95942,-37.82012
19422516,40236370,Mitchell,Melbourne,Entire home/apt,140,2,44,2022-02-12,0.59,1,0,0,Rental unit in Southbank,4.95,1,1,1,Southbank,medium,144.96457,-37.82295
21145903,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,111,2023-08-13,1.57,31,89,34,Rental unit in Melbourne,4.5,2,3,2,Melbourne,medium,144.95464,-37.81396
21597951,157095223,Sarah,Melbourne,Entire home/apt,140,2,47,2019-03-01,0.67,1,0,0,Rental unit in Carlton,4.77,2,2,2,Carlton,medium,144.96336,-37.80182
21349919,154537057,Claire,Melbourne,Entire home/apt,140,2,5,2018-03-06,0.07,1,0,0,Rental unit in Docklands,5,2,2,1,Docklands,medium,144.94121,-37.81311
22311609,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,57,2023-07-13,0.83,31,91,18,Rental unit in Melbourne,4.61,2,3,2,Melbourne,medium,144.95525,-37.81519
22330278,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,81,2023-08-21,1.17,31,77,37,Rental unit in Melbourne,4.54,2,3,2,Melbourne,medium,144.95531,-37.81648
22334045,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,83,2023-08-17,1.2,31,90,24,Rental unit in Melbourne,4.66,2,2,2,Melbourne,medium,144.95454,-37.8147
22334339,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,141,2023-08-16,2.04,31,89,26,Rental unit in Melbourne,4.53,2,3,2,Melbourne,medium,144.95367,-37.81646
27511089,24471811,Sherrie,Melbourne,Entire home/apt,140,3,19,2018-12-08,0.31,1,0,0,Condo in Southbank,4.84,2,2,1,Southbank,medium,144.96295,-37.82476
29269320,97386722,Yongka,Melbourne,Entire home/apt,140,3,35,2020-01-26,0.6,1,0,0,Rental unit in Melbourne,4.43,2,2,2,Melbourne,medium,144.95843,-37.81357
30236033,151197466,Jing,Melbourne,Entire home/apt,140,30,19,2019-09-28,0.33,1,0,0,Rental unit in Southbank,4.61,2,2,1.5,Southbank,medium,144.95735,-37.82767
30719116,86622396,Matt,Melbourne,Entire home/apt,140,2,5,2019-03-14,0.09,1,0,0,Rental unit in West Melbourne,5,1,1,1,North Melbourne,medium,144.94823,-37.80806
32384592,118456681,Jason,Melbourne,Entire home/apt,140,1,332,2023-08-28,6.02,4,46,81,Rental unit in Melbourne,4.43,2,2,1,Melbourne,medium,144.96234,-37.81052
36152458,53997818,Vanessa,Melbourne,Entire home/apt,140,1,7,2021-06-30,0.24,2,0,0,Rental unit in South Yarra,4.71,1,1,1,South Yarra - West,medium,144.98619,-37.83465
38654776,57821781,Simon,Melbourne,Entire home/apt,140,2,76,2023-08-30,1.61,1,175,40,Guest suite in Southbank,4.97,1,1,1,Southbank,medium,144.95638,-37.82592
42148509,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,15,2023-08-19,0.35,31,87,14,Rental unit in Melbourne,4.6,2,4,1,Melbourne,medium,144.95368,-37.81372
42296453,669279,Chammy,Melbourne,Entire home/apt,140,4,179,2023-08-07,4.17,8,40,43,Rental unit in Melbourne,4.59,1,1,1,Melbourne,medium,144.97247,-37.81503
43038874,215750094,Tiffany,Melbourne,Entire home/apt,140,2,30,2023-07-16,0.93,22,32,4,Rental unit in West Melbourne,3.97,2,2,2,North Melbourne,medium,144.95078,-37.81202
45371491,461853213,Eduardo,Melbourne,Entire home/apt,140,2,42,2023-08-27,1.38,61,306,31,Rental unit in Carlton,4.31,2,2,1.5,North Melbourne,medium,144.95926,-37.80577
47343375,56960847,Alrick,Melbourne,Entire home/apt,140,1,95,2023-08-26,2.93,5,45,48,Rental unit in Docklands,4.91,1,1,1,Docklands,medium,144.94145,-37.8202
47725853,56960847,Alrick,Melbourne,Entire home/apt,140,1,75,2023-08-28,2.34,5,69,46,Rental unit in Docklands,4.92,1,1,1,Docklands,medium,144.94182,-37.8201
47572841,56960847,Alrick,Melbourne,Entire home/apt,140,1,111,2023-08-30,3.45,5,37,27,Rental unit in Docklands,4.88,1,1,1,Docklands,medium,144.94129,-37.81982
48815157,14142331,Robert And Erica,Melbourne,Private room,140,2,50,2023-05-30,1.69,1,331,22,Loft in Docklands,4.98,1,1,1,Docklands,medium,144.9499,-37.82253
51548272,231393835,Renlei,Melbourne,Entire home/apt,140,1,82,2023-08-07,3.83,22,93,36,Rental unit in Melbourne,4.78,2,3,1,Melbourne,medium,144.9591846,-37.8099071
52309439,392306676,Rodelia,Melbourne,Entire home/apt,140,1,12,2023-01-19,0.55,69,359,3,Rental unit in Carlton,3.25,2,2,1,Carlton,medium,144.96244,-37.80526
53018187,287076976,Binh TT,Melbourne,Entire home/apt,140,1,49,2023-09-02,6.26,2,23,49,Rental unit in Southbank,4.41,2,2,1.5,Southbank,medium,144.9566748,-37.8261053
598173722611978880,104714809,Jessica,Melbourne,Entire home/apt,140,2,62,2023-07-28,3.6,1,349,38,Rental unit in Melbourne,4.63,1,1,1,Melbourne,medium,144.97044,-37.80954
604511075985582080,251178409,Lihua,Melbourne,Entire home/apt,140,1,60,2023-08-30,3.57,5,159,42,Rental unit in Melbourne,4.77,2,2,2,Melbourne,medium,144.9591846,-37.8099071
629481998103120512,30900122,S&S,Melbourne,Entire home/apt,140,1,20,2023-08-05,1.33,46,340,12,Rental unit in Melbourne,4.25,1,2,1,Melbourne,medium,144.952286,-37.814564
634249154810283776,9198367,Nest-Apartments,Melbourne,Entire home/apt,140,1,39,2023-08-10,2.55,31,85,30,Rental unit in Melbourne,4.72,2,4,2,Melbourne,medium,144.95498,-37.81593
654704236387508224,452167987,Paul,Melbourne,Entire home/apt,140,5,41,2023-08-14,2.95,1,184,38,Serviced apartment in Melbourne,4.93,1,1,1,Melbourne,medium,144.96878,-37.81694
674426987440982016,30900122,S&S,Melbourne,Entire home/apt,140,1,15,2023-06-16,1.22,46,340,14,Rental unit in Melbourne,4.2,1,1,1,Melbourne,medium,144.9522856,-37.814564
702335720187787392,5326590,Anastasia,Melbourne,Entire home/apt,140,2,31,2023-08-20,2.61,4,177,31,Rental unit in North Melbourne,4.81,1,1,1,North Melbourne,medium,144.954996,-37.800846
707318521983611264,151063901,Kate,Melbourne,Entire home/apt,140,2,3,2023-01-23,0.26,1,136,3,Condo in South Yarra,4.33,1,1,1,South Yarra - West,medium,144.98575,-37.83784
736467508747745024,67024990,Gabby,Melbourne,Entire home/apt,140,1,55,2023-08-14,5.14,10,58,55,Rental unit in Melbourne,4.42,2,3,1,Melbourne,medium,144.95344,-37.81607
758542277242316160,484085713,Ji,Melbourne,Entire home/apt,140,1,39,2023-08-15,3.98,23,128,39,Rental unit in Melbourne,4.9,2,2,1,Melbourne,medium,144.95786,-37.80929
792190155170575232,488052787,Pui Foong,Melbourne,Entire home/apt,140,1,77,2023-08-27,9.83,2,148,77,Rental unit in Melbourne,4.86,2,2,1,Melbourne,medium,144.962261365709,-37.8085229299676
810387134004070144,67533786,Tricia,Melbourne,Entire home/apt,140,2,19,2023-08-21,2.59,60,120,19,Rental unit in Carlton,4.42,2,2,1,Carlton,medium,144.965003275688,-37.8015080121869
825667464835920512,500842233,Areal,Melbourne,Entire home/apt,140,1,14,2023-08-20,2.68,12,130,14,Rental unit in Melbourne,4.86,2,3,1,Carlton,medium,144.962479096641,-37.806552960376
837663881052794880,279001183,MadeComfy,Melbourne,Entire home/apt,140,1,4,2023-04-16,0.71,250,353,4,Rental unit in Parkville,5,1,1,1,Parkville,medium,144.952676,-37.795633
842603423704750080,279001183,MadeComfy,Melbourne,Entire home/apt,140,1,6,2023-08-20,1.16,250,220,6,Rental unit in Melbourne,3.33,1,1,1,Melbourne,medium,144.957957,-37.817664
884599976780540416,351604033,Tracy,Melbourne,Entire home/apt,140,1,26,2023-09-03,6.67,17,14,26,Condo in Melbourne,4.88,1,2,1,Docklands,medium,144.951447487944,-37.8136352947005
