id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
708870981697173842,Rental unit in Southbank · ★4.94 · 3 bedrooms · 7 beds · 2 baths,476596731,Kiran,,Melbourne,-37.8230583,144.9614033,Entire home/apt,263,4,34,2023-08-21,2.89,13,335,34,
712782536746112483,Loft in West Melbourne · 3 bedrooms · 4 beds · 2 baths,36843531,Morgan,,Melbourne,-37.81059,144.95274,Entire home/apt,85000,365,0,,,1,365,0,
714730871055821455,Home in Brunswick · 1 bedroom · 1 bed · 4 shared baths,90729398,Flexistayz,,Moreland,-37.76689,144.97066,Private room,56,7,0,,,327,162,0,
708876406267275753,Rental unit in Fitzroy · ★5.0 · 1 bedroom · 1 bed · 1 bath,2876799,Jan,,Yarra,-37.80352,144.98025,Entire home/apt,370,2,6,2023-08-07,0.52,1,355,6,
714733357944424239,Rental unit in Brunswick · ★5.0 · 1 bedroom · 1 bed · 1 private bath,102910627,Lejla,,Moreland,-37.77007345578117,144.972781911734,Private room,84,3,15,2023-08-25,2.18,2,29,15,
714738058551720287,Hotel in Mount Waverley · Studio · 1 bed · 1 private bath,479291029,BruceCounty,,Monash,-37.89392,145.14501,Private room,159,1,2,2023-02-24,0.17,5,365,2,
714763334050460954,Hotel in Mount Waverley · Studio · 2 beds · 1 private bath,479291029,BruceCounty,,Monash,-37.89404,145.14354,Private room,169,1,1,2022-12-28,0.12,5,365,1,
712874358941863977,Serviced apartment in Box Hill · ★4.90 · 1 bedroom · 1 bed · 1 private bath,146605149,Ha,,Whitehorse,-37.81712,145.12056,Private room,120,2,10,2023-08-16,0.86,1,152,10,
708892262416580585,Condo in Melbourne · ★4.73 · 2 bedrooms · 2 beds · 2.5 baths,354885434,Quickstay,,Melbourne,-37.81063,144.96306,Entire home/apt,144,3,22,2023-08-21,1.99,24,256,22,
708901096187308156,Rental unit in Melbourne · 2 bedrooms · 3 beds · 1 bath,343442154,Advante Homes,,Melbourne,-37.8166442,144.9635498,Entire home/apt,148,1,0,,,154,0,0,
708914952678094468,Rental unit in Windsor · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,242180705,Shylee,,Stonnington,-37.85373,144.98483,Entire home/apt,331,1,5,2023-08-22,0.55,2,0,5,
708918449861185800,Condo in Richmond · ★4.83 · 2 bedrooms · 2 beds · 1 bath,130531280,Arron,,Yarra,-37.82251,144.99286,Entire home/apt,250,3,12,2023-01-08,1.07,1,191,12,
713337401235014095,Condo in Cheltenham · 2 bedrooms · 1 bed · 1.5 baths,194066304,Del,,Kingston,-37.96372,145.05417,Private room,90,1,0,,,1,0,0,
713349886828071541,Home in Balaclava · 3 bedrooms · 3 beds · 2.5 baths,2462123,Stephanie,,Port Phillip,-37.87073,144.99651,Entire home/apt,567,6,0,,,1,181,0,
713380202522575803,Guest suite in Aspendale · ★5.0 · 1 bedroom · 2 beds · 1 bath,127150117,Yosana,,Kingston,-38.02633,145.10502,Entire home/apt,156,2,16,2023-08-27,1.57,1,162,16,
714798493750247907,Cottage in Olinda · 2 bedrooms · 3 beds · 1 bath,13075686,The Walters,,Yarra Ranges,-37.85682,145.36741,Entire home/apt,450,1,2,2023-04-13,0.34,4,246,2,
714831916493932824,Rental unit in Southbank · ★4.56 · 2 bedrooms · 3 beds · 1 bath,22860147,Adji,,Melbourne,-37.82461,144.96388,Entire home/apt,167,5,16,2023-08-20,1.45,80,130,16,
714845182829567581,Condo in Melbourne · 1 bedroom · 1 bed · 1 bath,138649185,Apac,,Melbourne,-37.81666,144.95985,Entire home/apt,339,3,0,,,34,357,0,
714850030189288101,Home in Warburton · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,88051903,Yarra Valley Rentals,,Yarra Ranges,-37.75417,145.68453,Entire home/apt,350,2,5,2023-03-12,0.44,30,154,5,
708927953902808127,Home in Richmond · ★4.16 · 14 bedrooms · 14 beds · 8.5 shared baths,478075550,Le Kim Nga,,Yarra,-37.8154907,144.9906099,Private room,86,1,19,2023-07-26,1.58,9,17,19,
714927087439347353,Rental unit in Melbourne · ★4.99 · 1 bedroom · 1 bed · 1 bath,5282244,Katalina,,Melbourne,-37.81846,144.95943,Entire home/apt,209,2,75,2023-08-21,7.05,1,91,75,
714947284860934932,Rental unit in Melbourne · ★4.80 · 2 bedrooms · 5 beds · 1 bath,477181521,Sam,,Melbourne,-37.81051,144.96252,Entire home/apt,137,1,56,2023-08-29,5.09,38,140,56,
714997035765009104,Rental unit in Box Hill · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,479312348,Xinyi,,Whitehorse,-37.81751,145.12158,Private room,100,2,6,2023-05-29,0.53,1,91,6,
715017918998100945,Rental unit in Melbourne · ★4.62 · 1 bedroom · 1 bed · 1 bath,153057309,Bryan & Brenda,,Melbourne,-37.80935,144.95121,Entire home/apt,180,2,34,2023-08-12,2.97,5,338,34,
713389230387018370,Condo in Southbank · ★5.0 · 2 bedrooms · 3 beds · 2 baths,495978846,Peter,,Melbourne,-37.8219262,144.962153,Entire home/apt,490,2,21,2023-08-27,3.06,1,177,21,
713480567711264109,Rental unit in South Melbourne · ★4.90 · 1 bedroom · 2 beds · 1 bath,9902376,Jane,,Port Phillip,-37.83081,144.96868,Entire home/apt,220,2,31,2023-08-27,2.68,1,280,31,
713523587015356153,Condo in Moonee Ponds · ★4.74 · 1 bedroom · 1 bed · 1 bath,68583245,Ray & Jean,,Moonee Valley,-37.76939,144.92532,Entire home/apt,99,2,27,2023-08-06,2.54,2,118,27,
708938060876764992,Rental unit in Windsor · 2 bedrooms · 2 beds · 2 baths,242180705,Shylee,,Stonnington,-37.85417,144.98423,Entire home/apt,231,1,1,2023-03-29,0.19,2,0,1,
708943515744548954,Condo in Carlton · ★4.88 · 2 bedrooms · 2 beds · 1 bath,108533289,Fiona,,Melbourne,-37.8005,144.96358,Entire home/apt,328,1,52,2023-08-06,4.32,5,295,52,
708963260885377390,Rental unit in Richmond · ★4.85 · 1 bedroom · 1 bed · 1 bath,137912926,Ash,,Yarra,-37.821028518626605,145.0002270564437,Entire home/apt,130,2,33,2023-09-02,2.73,1,242,33,
713550279619793410,Home in Box Hill South · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,100256427,Mike And Lulu,,Whitehorse,-37.82889,145.12991,Private room,70,1,33,2023-08-05,2.81,2,62,33,
715228323399639207,Townhouse in Brunswick East · ★4.95 · 2 bedrooms · 2 beds · 1 bath,59676084,Jack,,Moreland,-37.77746,144.97774,Entire home/apt,154,1,19,2023-06-29,1.80,1,139,19,
708974214762560619,Townhouse in South Melbourne · ★4.83 · 3 bedrooms · 4 beds · 2 baths,13463880,Madeline,,Port Phillip,-37.83537,144.95637,Entire home/apt,471,1,6,2023-03-04,0.59,1,125,6,
715279215620759953,Rental unit in Melbourne · 1 bedroom · 3 beds · 1 bath,469200470,Cara,,Melbourne,-37.81566,144.95481,Entire home/apt,200,5,0,,,2,346,0,
715355796172258401,Villa in Dandenong · ★4.93 · 1 bedroom · 1 bed · 1 bath,216350701,Walid,,Greater Dandenong,-37.98389,145.22695,Entire home/apt,122,5,43,2023-07-30,3.69,1,365,43,
713699863864915031,Rental unit in South Melbourne · 1 bedroom · 1 bed · 2 baths,422516360,Aisling,,Port Phillip,-37.83142,144.9574,Entire home/apt,500,1,0,,,1,364,0,
708986389430523876,Rental unit in South Yarra · ★4.90 · 1 bedroom · 1 bed · 1 bath,104822235,Hashan,,Stonnington,-37.8431,144.99723,Entire home/apt,200,5,10,2023-07-22,0.88,1,87,10,
708998956411056257,Townhouse in St Kilda · ★4.80 · 3 bedrooms · 3 beds · 2.5 baths,335500277,David,,Port Phillip,-37.87304,144.97862,Entire home/apt,409,2,5,2023-07-16,0.59,1,201,5,
713865875560221076,Condo in Southbank · ★4.38 · 2 bedrooms · 3 beds · 2 baths,304246771,Payal,,Melbourne,-37.82534,144.96405,Entire home/apt,339,1,24,2023-05-05,2.31,1,244,24,
713876253269419761,Rental unit in Southbank · ★4.87 · 2 bedrooms · 2 beds · 2 baths,464525340,Pratishtha,,Melbourne,-37.82722,144.95898,Entire home/apt,205,1,52,2023-08-10,4.42,7,71,52,
713881521848946258,Condo in Prahran · 2 bedrooms · 1 bed · 1.5 baths,427123363,May,,Stonnington,-37.85071,144.99542,Entire home/apt,260,5,0,,,1,5,0,
715411413019247996,Condo in Abbotsford · ★4.57 · 2 bedrooms · 2 beds · 1 bath,479420484,Mohamoud,,Yarra,-37.8109,145.00864,Entire home/apt,154,2,14,2023-07-09,1.26,1,17,14,
709007866650790340,Townhouse in Hadfield · ★4.38 · 3 bedrooms · 3 beds · 2.5 baths,412803321,Fresh Onn,,Moreland,-37.71226,144.94697,Entire home/apt,165,2,16,2023-08-05,1.41,80,69,16,
715448526135756046,Rental unit in Southbank · ★4.76 · 1 bedroom · 1 bed · 1 bath,67533786,Tricia,,Melbourne,-37.82251,144.96287,Entire home/apt,158,2,21,2023-08-27,1.85,60,326,21,
709025067289452553,Rental unit in Maribyrnong · ★5.0 · 2 bedrooms · 6 beds · 1 bath,21746440,Grant,,Maribyrnong,-37.7864963,144.9008462,Entire home/apt,170,3,16,2023-08-29,1.45,1,62,16,
715464020646070951,Home in Carnegie · ★4.78 · 4 bedrooms · 4 beds · 1 bath,461828242,Matthew,,Glen Eira,-37.89057,145.05979,Entire home/apt,260,3,9,2023-07-05,0.78,5,285,9,
713922554567057504,Rental unit in South Yarra · ★4.96 · 1 bedroom · 1 bed · 1 bath,33240533,Matt,,Stonnington,-37.835142732238644,144.98786236318043,Entire home/apt,142,3,28,2023-08-01,2.43,1,16,28,
709065231574451751,Rental unit in Hawthorn · ★4.56 · 2 bedrooms · 2 beds · 1 bath,256102206,Cosmo,,Boroondara,-37.82923,145.03813,Entire home/apt,151,2,16,2023-07-26,1.38,19,321,16,
715471066585635493,Home in Carlton · ★3.67 · 1 bedroom · 1 bed · 3.5 shared baths,90729398,Flexistayz,,Melbourne,-37.80708,144.96621,Private room,55,7,3,2023-04-11,0.33,327,90,3,
709121429725876918,Rental unit in Melbourne · ★4.64 · 1 bedroom · 1 bed · 1 bath,461853213,Eduardo,,Melbourne,-37.815161562763656,144.96181056746678,Entire home/apt,132,2,42,2023-08-19,3.74,61,247,42,
715496460152188201,Rental unit in Melbourne · ★4.88 · 2 bedrooms · 2 beds · 1 bath,473366532,Bozhu,,Melbourne,-37.806330393522764,144.9593802325542,Entire home/apt,132,1,43,2023-08-20,3.72,8,155,43,
715499967284587300,Townhouse in Maidstone · ★4.75 · 1 bedroom · 1 bed · 1 private bath,412159033,Jane,,Maribyrnong,-37.77787,144.87605,Private room,116,1,12,2023-08-06,1.04,2,50,12,
715502825004314815,Serviced apartment in Highett · ★4.0 · 3 bedrooms · 7 beds · 2 baths,45439682,Jack,,Kingston,-37.94946,145.04544,Entire home/apt,309,1,4,2023-08-20,0.48,5,319,4,
714002548982059149,Cottage in Kallista · ★4.92 · 1 bedroom · 1 bed · 1 bath,6359869,Carol,,Yarra Ranges,-37.89819,145.39025,Entire home/apt,304,2,12,2023-08-25,1.17,1,363,12,
714010914581275966,Place to stay in Silvan · ★4.67 · 1 bedroom · 1 bed · 1 private bath,324506014,Di,,Yarra Ranges,-37.82496,145.44419,Private room,148,1,3,2022-12-30,0.34,19,360,3,
709130097488672689,Home in Camberwell · ★4.76 · 3 bedrooms · 3 beds · 2 baths,258727924,Young,,Boroondara,-37.84457,145.06697,Entire home/apt,234,2,17,2023-08-20,1.52,18,89,17,
709211092259047490,Home in Richmond · ★4.44 · 14 bedrooms · 14 beds · 8.5 shared baths,478075550,Le Kim Nga,,Yarra,-37.8154907,144.9906099,Private room,86,1,25,2023-05-28,2.11,9,17,25,
714011520802510935,Condo in St Kilda · ★4.92 · 1 bedroom · 1 bed · 1 bath,459827007,Sasha,,Port Phillip,-37.8607125,144.979276,Entire home/apt,150,7,26,2023-08-29,2.21,1,218,26,
714016076149330064,Cottage in Sherbrooke · ★4.77 · 1 bedroom · 3 beds · 1 bath,49967604,Ben,,Yarra Ranges,-37.87638925113743,145.36897332064996,Entire home/apt,164,1,129,2023-09-02,10.96,1,98,129,
715521443471610764,Home in Berwick · ★3.92 · 5 bedrooms · 4 beds · 2 baths,192794690,Rose,,Casey,-38.05168,145.3541,Entire home/apt,209,2,13,2023-07-17,1.13,7,191,13,
709235454272819929,Rental unit in Prahran · ★3.86 · 2 bedrooms · 2 beds · 2 baths,279001183,MadeComfy,,Stonnington,-37.847,144.99017,Entire home/apt,188,1,7,2023-04-10,0.59,250,305,7,
715625124532348256,Rental unit in Melbourne · ★5.0 · 2 bedrooms · 3 beds · 1 bath,308174725,Patricia,,Melbourne,-37.81314,144.95245,Entire home/apt,250,1,58,2023-08-23,5.03,1,158,58,
714050604212428207,Home in Werribee · ★5.0 · 3 bedrooms · 2 beds · 2 baths,804695,Gabby,,Wyndham,-37.89407,144.63345,Entire home/apt,250,2,4,2023-04-09,0.48,1,200,4,
714052756814148138,Rental unit in South Yarra · ★5.0 · 1 bedroom · 1 bed · 1 bath,18281512,Lochie,,Melbourne,-37.83601,144.98277,Entire home/apt,150,14,9,2023-04-03,0.78,1,69,9,
709431709702277326,Condo in Southbank · ★4.80 · 2 bedrooms · 2 beds · 2 baths,93391912,Charlotte,,Melbourne,-37.82721,144.96338,Entire home/apt,325,2,35,2023-08-13,3.10,38,121,35,
714060679398260662,Rental unit in Melbourne · ★4.0 · 1 bedroom · 2 beds · 1 bath,67533786,Tricia,,Melbourne,-37.81732,144.956,Entire home/apt,133,2,16,2023-08-20,1.36,60,348,16,
714091043963651153,Home in Fitzroy North · ★5.0 · 2 bedrooms · 2 beds · 1 bath,3721655,Pete,,Yarra,-37.793433220653554,144.9771508400744,Entire home/apt,150,5,3,2023-08-09,1.32,1,112,3,
714100584862481940,Condo in Southbank · ★5.0 · 2 bedrooms · 3 beds · 2 baths,436182761,Ragnhild,,Melbourne,-37.82245,144.96061,Entire home/apt,238,2,15,2023-08-06,1.30,9,124,15,
714114128757839118,Condo in Southbank · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,436182761,Ragnhild,,Melbourne,-37.82196,144.96254,Entire home/apt,302,2,9,2023-08-29,0.79,9,114,9,
714184110771127364,Rental unit in Box Hill · ★4.13 · 2 bedrooms · 2 beds · 2 baths,439614306,Myka,,Whitehorse,-37.81925,145.12368,Entire home/apt,151,2,8,2023-07-06,0.82,50,90,8,
714211071483530558,Condo in Southbank · 1 bedroom · 2 beds · 1 bath,225058199,Lee,,Melbourne,-37.83057847111745,144.96748600155115,Entire home/apt,155,3,2,2023-04-04,0.18,20,0,2,
714211665243931593,Condo in Melbourne · 1 bedroom · 1 bed · 1 bath,138649185,Apac,,Melbourne,-37.81851,144.95825,Entire home/apt,548,2,0,,,34,363,0,
715669546835334006,Rental unit in Melbourne · ★3.86 · 2 bedrooms · 2 beds · 2 baths,412803321,Fresh Onn,,Melbourne,-37.80992,144.9679,Entire home/apt,124,2,14,2023-07-17,1.23,80,75,14,
715711990811175683,Guest suite in Glen Waverley · ★4.93 · 1 bedroom · 1 bed · 1 bath,10301651,Maria,,Monash,-37.87809,145.17045,Entire home/apt,115,2,14,2023-07-30,1.25,1,77,14,
715731334789987119,Home in Carlton North · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,717644,Karl,,Yarra,-37.7840012,144.9764791,Private room,81,2,35,2023-08-19,3.13,2,0,35,
715810085644720245,Rental unit in St Kilda · ★4.33 · 2 bedrooms · 2 beds · 1 bath,279001183,MadeComfy,,Port Phillip,-37.86954,144.98638,Entire home/apt,181,1,6,2023-03-29,0.69,250,293,6,
716071312347204299,Rental unit in Melbourne · ★4.95 · 2 bedrooms · 2 beds · 2 baths,120622114,Peter,,Melbourne,-37.8095971,144.9692227,Entire home/apt,184,4,39,2023-08-28,3.38,13,52,39,
709501011135721362,Condo in St Kilda · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,59950151,Alex,,Port Phillip,-37.86577,144.9838,Private room,80,7,21,2023-07-03,1.77,1,275,21,
716141343851846695,Boutique hotel in Highett · 1 bedroom · 3 beds · 1 bath,45439682,Jack,,Kingston,-37.95169,145.04699,Private room,199,1,0,,,5,354,0,
716190732230274133,Serviced apartment in Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 bath,126894172,Sandro,,Melbourne,-37.817664,144.957957,Entire home/apt,101,2,19,2023-08-29,3.08,1,267,19,
714239873318271165,Rental unit in Melbourne · ★4.38 · 2 bedrooms · 2 beds · 1 bath,435255323,Marlee Stays,,Melbourne,-37.81718,144.96203,Entire home/apt,116,1,8,2023-07-09,0.68,3,190,8,
709539241343366821,Home in Maidstone · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,60145749,Thomas,,Maribyrnong,-37.77652045029146,144.88273346374595,Private room,36,2,3,2023-07-28,1.22,17,270,3,
714282520368115106,Home in Altona · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,479184905,Nina,,Hobsons Bay,-37.86659,144.81637,Private room,60,3,5,2023-06-30,0.46,1,86,5,
709549347533776750,Rental unit in St Kilda · 2 bedrooms · 3 beds · 1 bath,6632608,Liam,,Port Phillip,-37.86443,144.98233,Entire home/apt,290,14,0,,,2,90,0,
716285977714750189,Rental unit in St Kilda · ★4.88 · 1 bedroom · 2 beds · 1 bath,49055042,Daniel,,Port Phillip,-37.86857502823518,144.97929920570638,Entire home/apt,130,7,8,2023-05-19,1.18,1,87,8,
709564635582220957,Rental unit in Richmond · ★4.93 · 2 bedrooms · 2 beds · 1 bath,446080599,Bedspoke,,Yarra,-37.8207944,145.0084774,Entire home/apt,137,1,28,2023-08-21,2.53,77,330,28,
709578009842537493,Rental unit in Port Melbourne · ★5.0 · 1 bedroom · 2 beds · 1 bath,123493638,Paul,,Port Phillip,-37.84067,144.94035,Entire home/apt,191,2,27,2023-08-27,2.35,2,302,27,
716298853903816872,Rental unit in Docklands · ★4.63 · 1 bedroom · 1 bed · 1 private bath,349560795,Alex,,Melbourne,-37.82007,144.93912,Private room,110,1,71,2023-08-13,6.12,1,2,71,
714283422956966655,Rental unit in Melbourne · ★4.72 · 2 bedrooms · 3 beds · 2 baths,394805238,Vincent,,Melbourne,-37.815336414153776,144.95271718339768,Entire home/apt,187,1,86,2023-08-14,7.37,26,89,86,
709723377247901209,Rental unit in Carlton · ★4.30 · 2 bedrooms · 3 beds · 1 bath,343442154,Advante Homes,,Melbourne,-37.8027986,144.9644247,Entire home/apt,141,1,20,2023-08-03,1.98,154,161,20,
714286122157614421,Rental unit in Pascoe Vale · ★4.07 · 2 bedrooms · 2 beds · 2 baths,78195489,Simone,,Moreland,-37.7174,144.93468,Entire home/apt,146,2,14,2023-05-27,1.36,5,133,14,
709731995474238948,Home in Box Hill South · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,100256427,Mike And Lulu,,Whitehorse,-37.83041,145.12967,Private room,70,1,36,2023-08-29,3.01,2,260,36,
709819097612755749,Home in Point Cook · 4 bedrooms · 7 beds · 2.5 baths,23405787,Anna,,Wyndham,-37.91262,144.76105,Entire home/apt,428,2,2,2023-03-07,0.23,23,365,2,
714293298646238489,Rental unit in Thornbury · ★4.86 · 2 bedrooms · 2 beds · 1 bath,41241536,Sean,,Darebin,-37.75746,145.00138,Entire home/apt,195,2,36,2023-07-02,3.40,1,0,36,
714325571356316090,Rental unit in Southbank · ★4.81 · 2 bedrooms · 3 beds · 1.5 baths,476940433,Sharon,,Melbourne,-37.82589,144.95648,Entire home/apt,138,1,43,2023-08-26,4.19,7,33,43,
709869682756018563,Rental unit in Prahran · ★4.21 · 1 bedroom · 1 bed · 1 bath,439614306,Myka,,Stonnington,-37.85206,144.99725,Entire home/apt,118,2,29,2023-09-01,2.51,50,105,29,
716298962053250228,Home in Warburton · 4 bedrooms · 4 beds · 3.5 baths,431347068,Di,,Yarra Ranges,-37.75075,145.68906,Entire home/apt,500,2,2,2023-03-12,0.22,1,304,2,
716382175083735886,Guesthouse in North Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 bath,25049883,Helena,,Melbourne,-37.80581,144.94597,Entire home/apt,150,3,24,2023-08-28,2.05,2,70,24,
709876315317145942,Rental unit in South Melbourne · ★4.85 · 2 bedrooms · 2 beds · 2 baths,1739996,Paul & Dan,,Melbourne,-37.8298,144.96903,Entire home/apt,171,2,66,2023-09-02,5.50,98,156,66,
716462089839356271,Condo in Southbank · ★5.0 · 1 bedroom · 1 bed · 1 bath,25056105,Joanne,,Melbourne,-37.82273,144.96351,Entire home/apt,250,2,3,2023-06-11,0.41,4,292,3,
714325620169177723,Rental unit in Southbank · ★5.0 · 2 bedrooms · 2 beds · 2 baths,476940433,Sharon,,Melbourne,-37.82268,144.96033,Entire home/apt,182,1,17,2023-08-20,1.53,7,91,17,
709895763231974192,Rental unit in South Yarra · 2 bedrooms · 2 beds · 2 baths,46531300,George,,Stonnington,-37.84371,144.99656,Entire home/apt,220,10,2,2023-04-10,0.24,1,83,2,
714576310106470070,Rental unit in Docklands · 1 bedroom · 1 bed · 1 bath,122573118,Sarah,,Melbourne,-37.81369566949386,144.94232386350632,Entire home/apt,275,3,0,,,1,90,0,
716519832607370613,Home in Mernda · ★4.78 · 3 bedrooms · 3 beds · 2.5 baths,51889182,Bal,,Whittlesea,-37.60442,145.0684,Entire home/apt,161,1,40,2023-08-21,3.41,8,85,40,
716585922242237665,Rental unit in West Melbourne · ★4.21 · 2 bedrooms · 2 beds · 2 baths,412803321,Fresh Onn,,Melbourne,-37.81056,144.94922,Entire home/apt,128,2,14,2023-08-07,1.21,80,60,14,
709915904962564743,Condo in Docklands · ★4.94 · 2 bedrooms · 5 beds · 2 baths,36677686,Simon,,Melbourne,-37.8146242,144.9473265,Entire home/apt,171,2,52,2023-08-24,6.17,2,283,52,
716805476524338056,Home in Brunswick · 1 bedroom · 1 bed · 1 shared bath,90729398,Flexistayz,,Moreland,-37.77629,144.96251,Private room,55,7,0,,,327,90,0,
714586007093127743,Home in Warburton · ★5.0 · 3 bedrooms · 5 beds · 2 baths,88051903,Yarra Valley Rentals,,Yarra Ranges,-37.75488,145.68453,Entire home/apt,350,2,5,2023-07-30,0.44,30,154,5,
714599709180152550,Farm stay in Yellingbo · ★4.96 · 1 bedroom · 1 bed · 1 bath,65013130,Susan,,Yarra Ranges,-37.86944,145.56438,Entire home/apt,350,2,27,2023-08-10,2.39,1,324,27,
709969204122826170,Rental unit in Burwood · ★4.71 · 2 bedrooms · 3 beds · 2 baths,279001183,MadeComfy,,Whitehorse,-37.84912,145.10407,Entire home/apt,163,1,7,2023-09-02,0.61,250,306,7,
